fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2020-2021,Oct,31,UTTAR PRADESH,3127,SHAHJAHANPUR,3909051,189.681256545085,25,328,1862.638794719,2845,4,13465,3508931,1011925,90692,2647,188,132.45118,8650.874386819,138018,161319,194649,306324,865,384876,543742,16310,6655.7844121,478310,33,58.69,63.89,106.63,NA
2020-2021,Oct,31,UTTAR PRADESH,3135,ETAWAH,2898751,187.927754965791,36,97,1334.933937502,3390,0,14082,3406104,1204333,60422,5404,225,52.408,7788.356716502,94230,106803,116865,161329,1608,197461,255486,17472,6401.014779,677450,32,53.12,70.66,107.08,NA
2020-2021,Oct,31,UTTAR PRADESH,3172,KUSHI NAGAR,4934379,179.916590726602,27,339,4574.918650849,10680,1,28199,3987794,1137683,105841,5800,521,166.15557,11915.777230849,142768,165546,231751,355187,499,477890,664166,38879,7174.70301,1215987,38,70.77,60.54,103.61,NA
2020-2021,Oct,31,UTTAR PRADESH,3176,SHRAVASTI,2162752,191.726795047259,34,169,1329.93399143,5325,0,7668,2177380,707983,50768,12814,1150,37.08916,5541.64404143,62494,78367,90684,160190,1159,161380,255208,12993,4174.62089,648746,37,78.15,76.34,101.01,NA
2020-2021,June,31,UTTAR PRADESH,3115,MEERUT,161301,132.800625022929,28,38,266.970886094,130,4,2374,436128,197307,16064,754,103,5.571,851.722595994,15212,16972,28277,35712,1,60655,73751,2504,579.1807099,144160,21,40.44,91.6,100.96,NA
2020-2021,June,31,UTTAR PRADESH,3116,GHAZIABAD,0,148.941176470588,12,0,0.2358613,0,161,17,1139,87,33,0,0,0,1.9323013,93,94,154,265,0,17774,26030,17,1.69644,333,17,60.28,65.22,100,NA
2020-2021,June,31,UTTAR PRADESH,3119,MATHURA,441615,149.833347609673,24,60,737.761196469,207,37,16244,1389245,458458,50385,4046,455,3.584,2822.897486469,56926,75611,91059,149835,18,171331,273075,16451,2081.55229,464552,15,91.1,92.87,104.54,NA
2020-2021,June,31,UTTAR PRADESH,3124,BUDAUN,1304697,145.914045629154,18,432,689.206935084997,859,13,17260,1805074,353184,49231,1588,176,17.844,3340.907435085,95146,102702,166788,225386,1,299707,388332,18119,2633.8565,317013,26,91.65,94.59,100.23,NA
2020-2021,June,31,UTTAR PRADESH,3127,SHAHJAHANPUR,1196681,163.350894274924,17,285,1081.158184176,1299,6,12097,2074418,605280,90214,1661,188,8.404,4478.142538176,118513,136804,191157,302362,48,369840,527013,13396,3388.580354,281422,34,72.71,77.64,105.36,NA
2020-2021,June,31,UTTAR PRADESH,3128,KHERI,1824526,161.990629592607,25,663,1507.393909713,3473,0,25979,5123043,1815967,185308,60464,8259,5.076,9811.319519713,203069,243965,320707,510926,324,608539,865154,29452,8298.84961,1170076,47,87.68,94.73,100.01,NA
2020-2021,June,31,UTTAR PRADESH,3135,ETAWAH,550605,147.295357632512,21,76,802.359246733999,1006,0,14235,1503974,563082,59643,2774,224,3.36,3021.003128734,69893,77807,112479,156643,18,188957,246248,15241,2215.283882,285849,32,65.57,86.08,100.2,NA
2020-2021,June,31,UTTAR PRADESH,3136,KANPUR DEHAT,660277,159.478787766317,22,226,897.348828144,600,1,14594,1670470,616217,72333,10136,1247,5.344,3566.738134144,75873,89640,114844,188788,22,255572,377956,15194,2664.045306,378609,39,75.46,88.28,102.24,NA
2020-2021,June,31,UTTAR PRADESH,3137,KANPUR NAGAR,424358,156.526519641515,18,115,249.138116851,304,2,7593,800702,328091,55630,13099,2363,4.69235,1507.141440151,42952,51187,75542,136293,5,217524,327881,7897,1253.3109733,154694,25,68.56,84.39,101.94,NA
2020-2021,June,31,UTTAR PRADESH,3142,BANDA,1377868,145.991662768838,24,36,2044.749599802,1431,0,14310,1900631,530693,91249,879,215,20.3904,4839.902799802,78901,113172,156946,335586,42,265322,522848,15741,2774.7628,795894,66,86.54,83.1,100.25,NA
2020-2021,June,31,UTTAR PRADESH,3143,FATEHPUR,1357424,144.848670023485,26,185,2873.823331045,2556,1,17118,2624708,1147275,115792,865,87,2.576,6678.253961045,99784,113680,185906,264729,112,345044,457817,19674,3801.85463,922993,32,86.55,90.99,99.91,NA
2020-2021,June,31,UTTAR PRADESH,3144,PRATAPGARH,1638545,135.448804426928,26,70,1696.546617834,2142,23,13773,3715624,1730487,158893,5228,556,11.246,6740.560902834,140282,153278,269624,359258,66,487727,626841,15915,5032.768285,1548598,41,67.67,81.79,101.12,NA
2020-2021,June,31,UTTAR PRADESH,3155,DEORIA,1140982,155.642587742538,25,93,801.456249251,855,7,15427,2376071,625837,53307,67083,5533,5.824,4505.458640251,91847,96802,161700,200277,23,295225,353279,16282,3698.178391,782021,34,91.79,94.81,100,NA
2020-2021,June,31,UTTAR PRADESH,3160,GHAZIPUR,1392091,134.405565300931,24,205,1387.449769911,1998,8,22997,4305176,1150901,106294,28344,2517,6.01232,7179.858229911,175462,207058,251910,385740,102,454893,659502,24995,5786.39614,1563081,38,77.03,77.75,106.71,NA
2020-2021,June,31,UTTAR PRADESH,3169,AURAIYA,473663,153.428217301666,18,64,320.187990759,228,0,7642,985119,452010,59108,4931,583,1.792,1833.430510759,52671,58978,87684,126813,3,152066,208180,7870,1511.45052,220396,30,59.95,89.95,102.85,NA
2020-2021,June,31,UTTAR PRADESH,3174,SANT KABEER NAGAR,1453851,141.756831650255,29,71,4504.595944982,645,24,13409,3645898,1104127,103302,6874,585,4.032,9676.937434982,123686,150839,196153,317798,62,355162,528017,14054,5168.30949,1543150,42,79.07,88.5,100.57,NA
2020-2021,June,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,1002109,161.857326153111,19,86,1813.28005286,798,8,12669,1874408,766676,118272,3675,679,4.36054,4851.50726286,96186,109372,171715,281900,13,309037,465241,13467,3033.86667,725233,39,93.05,92.67,99.79,NA
2020-2021,June,31,UTTAR PRADESH,3179,MAHOBA,437211,170.033435411413,27,33,300.014940776999,783,2,10092,998582,305424,50143,1341,224,11.42,2009.358220777,36740,61468,60848,166816,151,111234,281858,10875,1697.92328,392023,54,97.29,95.08,101.32,NA
2020-2021,June,31,UTTAR PRADESH,3182,HAPUR,40102,124.998699176145,18,16,0.9091,147,9,749,89943,39597,4302,9,6,0,113.33668,4821,5332,9449,10755,1,15959,18131,896,112.42758,27238,22,41.47,75.71,100.16,NA
2020-2021,Feb,31,UTTAR PRADESH,3111,RAMPUR,2838174,195.501210713526,32,253,3227.42376541001,4876,0,10551,3200179,684042,35763,5102,216,235.87708,9719.68953541001,98656,110361,120418,159696,2737,217562,275286,15427,6256.38869,586649,40,50.28,53.99,101.56,NA
2020-2021,Feb,31,UTTAR PRADESH,3117,BULANDSHAHR,1072872,193.725350899579,22,55,89.977976025,1911,4,7019,1065832,225651,15970,974,59,17.83584,2172.600598025,47486,51772,55991,71004,610,145913,180699,8930,2064.786782,222527,15,65.3,71.83,114.86,NA
2020-2021,Feb,31,UTTAR PRADESH,3123,MAINPURI,4309112,189.738467322031,45,162,1483.942003372,3122,8,15385,4329905,1355114,52573,7608,289,242.44586,9941.883246872,94770,110266,119960,170427,6452,203597,275577,18507,8215.4953835,977362,37,64.14,61.99,111.71,NA
2020-2021,Feb,31,UTTAR PRADESH,3128,KHERI,11105575,192.283533515982,39,872,4880.373235909,15237,0,55985,10363802,3634167,188899,122189,8307,445.28436,25253.542288109,262893,330038,331342,526472,16182,659330,930193,71222,19927.8846922,2431720,71,68.26,59.96,102.84,NA
2020-2021,Feb,31,UTTAR PRADESH,3131,UNNAO,6070296,195.728236130428,43,278,3688.181369122,14520,1,24201,6469594,2152281,96904,10907,608,436.2915,16787.295090122,148781,174380,196638,277615,13598,435979,560606,38721,12662.822221,1721381,62,68.39,65.78,100.25,NA
2020-2021,Feb,31,UTTAR PRADESH,3141,HAMIRPUR,5302526,195.710990916449,50,158,4697.53144083498,3728,0,16411,4979330,1090500,60058,2237,121,194.3642,14636.991724835,98065,151248,121330,233988,10341,203819,374882,20139,9745.096084,1977236,57,62.6,74.12,102.3,NA
2020-2021,Feb,31,UTTAR PRADESH,3148,BARABANKI,6919033,190.580183217457,46,173,6124.01322248,8722,1,27408,7720880,3118343,145465,4838,198,433.2769,21271.75737248,164376,202304,222666,355888,17621,514732,725704,36130,14714.46725,2108666,57,46.78,51.12,99.93,NA
2020-2021,Feb,31,UTTAR PRADESH,3162,MIRZAPUR,8314491,194.964524206596,42,190,5543.50963180699,8610,1,28914,7237490,3151435,156418,74752,3710,289.33829,19943.385864807,168540,239649,199829,352267,11677,382996,615005,37524,14110.537943,3057948,66,71.37,54.05,102.21,NA
2020-2021,Feb,31,UTTAR PRADESH,3170,KAUSHAMBI,3727291,195.083935958082,37,186,3103.287714612,5873,20,20028,3246686,1529460,99857,1136,95,158.39028,9595.440831612,86399,115228,109174,193675,4902,258105,397554,25901,6333.762837,1318634,73,62.55,54.74,100.88,NA
2020-2021,Feb,31,UTTAR PRADESH,3175,BALRAMPUR,5446500,192.034313636837,49,148,3572.154089913,4005,0,20643,6104436,1072240,37303,92488,3642,341.72747,15636.493333913,122295,138896,148029,202650,8970,244685,319674,24648,11722.611774,2011774,50,66.59,63.52,100.69,NA
2020-2021,Feb,31,UTTAR PRADESH,3176,SHRAVASTI,2812924,196.817016343548,42,181,1575.292147981,6810,0,12288,2943241,940230,50790,17797,1150,83.65903,7451.750297981,69807,89395,91015,160538,6943,161997,255896,19098,5792.79912,914427,53,73.44,68.98,102.37,NA
2020-2021,Feb,31,UTTAR PRADESH,3181,AMETHI,6261434,192.157407370219,46,142,3341.77633868399,10846,0,35048,5875999,1617230,71957,16851,737,288.27037,14921.214044184,125707,168981,157901,252528,9284,299392,434161,45894,11291.1673355,1998302,64,54.53,53.36,104.38,NA
2020-2021,Feb,31,UTTAR PRADESH,3183,SHAMLI,440559,189.079895696947,39,8,49.399858925,378,0,3684,543033,82785,3716,402,26,16.06592,1092.232008925,13678,15369,22866,27511,1183,52123,61551,4062,1026.76623,132148,27,62.14,75.66,103.41,NA
2020-2021,April,31,UTTAR PRADESH,3111,RAMPUR,189120,101.031969309463,5,4,994.066188742,304,289,6779,8602,1609,33121,6,189,1.568,1004.324958742,1458,1530,104737,141996,0,185607,239463,7083,8.69077,1212,26,21.67,6.29,100,NA
2020-2021,April,31,UTTAR PRADESH,3125,BAREILLY,277841,7.40175150519978,7,64,632.054802818,302,630,15746,190008,47449,70497,39,147,3.136,649.254722818,23772,26157,179504,289049,0,291717,427041,16048,14.06392,35176,31,37.96,43.73,110.45,NA
2020-2021,April,31,UTTAR PRADESH,3131,UNNAO,345040,34.4187281833359,7,37,640.861169317998,682,301,14704,138369,47376,91374,371,588,5.114,693.600019317998,17639,18609,177186,254987,0,398870,518440,15386,47.62485,35244,56,85.26,64.29,99.98,NA
2020-2021,April,31,UTTAR PRADESH,3132,LUCKNOW,123416,1459.77392510402,4,0,770.669300192,856,82,4910,1442,1036,92486,4,349,3.13735,794.856590192,290,309,76948,137936,0,199361,304776,5766,21.04994,242,30,66.01,48.23,102.85,NA
2020-2021,April,31,UTTAR PRADESH,3139,JHANSI,314466,20.5779586390927,13,23,1723.105492835,151,117,11526,149900,50924,88865,1304,1917,0,1753.951852835,11025,14635,120505,244287,0,207661,402579,11677,30.84636,55871,48,67.8,27.93,99.5,NA
2020-2021,April,31,UTTAR PRADESH,3140,LALITPUR,320660,41.3583431655229,10,16,1565.335099174,281,40,5964,143237,35429,61232,9999,18564,0,1624.575549174,13103,16739,125581,245234,0,188505,349533,6245,59.24045,56256,39,87.94,81.48,99.94,NA
2020-2021,April,31,UTTAR PRADESH,3142,BANDA,364398,39.0400770979236,13,5,1952.920210271,437,41,13316,130224,31817,89921,64,213,0.112,2003.871760271,9517,12093,152570,328980,0,260126,515192,13753,50.83955,54464,69,33.35,25.93,100.2,NA
2020-2021,April,31,UTTAR PRADESH,3161,VARANASI,123004,8.94468904788112,7,24,632.673918294,106,419,11968,98118,43724,64079,144,624,12.59843,654.048698294,12374,14316,90269,166942,0,170743,271630,12074,8.77635,48906,44,26.7,21.65,100.38,NA
2020-2021,April,31,UTTAR PRADESH,3166,HATHRAS,73600,7.09499736596831,6,19,102.88089561,23,258,3426,98708,29198,21376,60,75,1.61,111.49422561,14284,15529,49932,76650,0,82041,117210,3449,7.00333,10237,20,65.56,62.31,99.95,NA
2020-2021,April,31,UTTAR PRADESH,3171,CHANDAULI,257615,34.5647695088069,10,57,1387.642405509,689,330,15768,148292,49695,94447,1102,1338,3.472,1442.371193509,14635,17970,135723,281725,0,258796,477615,16457,51.256788,51587,47,58.03,35.76,101.19,NA
2020-2021,April,31,UTTAR PRADESH,3172,KUSHI NAGAR,433390,23.3601197018799,8,67,2260.402657561,207,342,28304,141017,44598,104053,170,494,17.73,2311.074397561,17318,18970,215752,336402,0,445464,626883,28511,32.94174,49656,37,50.78,35.59,99.93,NA
2020-2021,April,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,119684,15.1113516768708,9,17,177.135981068,200,267,11361,139486,62956,58475,774,442,8.74141,206.955611068,14234,16781,73944,137615,0,154221,262192,11561,21.07822,58537,47,87.62,82.91,99.93,NA
2020-2021,April,31,UTTAR PRADESH,3177,CHITRAKOOT,228284,28.1043841336117,10,17,1474.83565645,233,28,13644,159028,79252,93341,33,29,1.344,1520.87349645,15412,20872,100493,203027,0,143908,272818,13877,44.69384,67741,52,32.71,32.56,100.33,NA
2020-2021,April,31,UTTAR PRADESH,3181,AMETHI,255661,48.4176679749324,11,14,1724.836293958,409,170,17323,140899,43809,67763,373,736,5.484,1798.540303958,12248,13742,146167,244642,0,259907,392634,17732,68.22001,46505,56,18.72,12.95,102.24,NA
2020-2021,March,31,UTTAR PRADESH,3124,BUDAUN,4827182,198.886226610627,38,539,2805.866525167,7581,0,14239,5031238,950783,50053,4902,187,597.79396,13410.099895167,129371,142605,172958,231565,9354,311064,399738,21820,10006.43941,976991,30,74.89,76.89,100.5,NA
2020-2021,March,31,UTTAR PRADESH,3139,JHANSI,5114748,197.754672657185,55,313,7684.917088421,8045,0,15230,5280122,1826982,92017,48889,2065,349.45155,18476.056615421,95246,143289,126305,252815,16368,222869,424233,23275,10441.687977,1930072,59,60.09,52.48,102.36,NA
2020-2021,March,31,UTTAR PRADESH,3140,LALITPUR,4870002,200.676690964169,47,177,3626.642863694,2540,0,11055,4964845,1199319,61904,372181,18739,280.52937,13870.458891194,105386,155264,133469,252540,16776,201874,362887,13595,9963.2866575,1895843,61,67.55,67.62,103.3,NA
2020-2021,March,31,UTTAR PRADESH,3144,PRATAPGARH,8687000,199.441775555766,46,88,6301.47194597,6770,14,29833,9397390,4147163,160626,16296,607,536.08642,25579.87983787,203593,230159,278588,366093,22670,558298,700855,36603,18742.3214719,4010144,67,58.67,67.08,102.41,NA
2020-2021,March,31,UTTAR PRADESH,3149,AYODHYA,5859271,199.163968119078,43,239,6545.530246502,9784,3,20958,6240221,2442829,105936,10907,480,595.70168,19569.503689502,143809,173730,173442,275287,10842,283384,415625,30742,12428.271763,2425506,58,67.25,56,102.28,NA
2020-2021,March,31,UTTAR PRADESH,3155,DEORIA,4847149,199.412417036849,40,128,4233.46212112,6916,1,17967,4976155,1270480,53460,140085,5672,612.64728,14769.18036212,123133,132133,164422,202986,7358,302665,360988,24883,9923.070961,1671353,50,71.19,67.38,100.27,NA
2020-2021,March,31,UTTAR PRADESH,3156,MAU,6085068,198.755796665406,39,459,5883.122651432,5199,2,18365,6173765,1755161,77252,42453,1673,409.76618,18563.604641432,154390,176357,194444,261140,9529,312691,401230,23564,12270.71581,2742121,65,71.88,68.93,102.68,NA
2020-2021,March,31,UTTAR PRADESH,3157,AZAMGARH,10491145,197.730300510516,37,353,15276.432689654,19146,0,33886,10397706,4063911,167953,25859,862,816.4523,36652.300309654,276760,303224,346546,425790,12625,661479,775197,53032,20559.41532,4159277,57,62.3,54.11,102.35,NA
2020-2021,March,31,UTTAR PRADESH,3159,BALLIA,5563921,201.157017195992,37,185,3780.577063084,9018,1,26213,5434115,884613,45078,121133,5992,570.09485,15281.775558084,144828,167563,195434,273827,5924,392470,507809,35231,10931.103645,2000651,59,71.23,69.75,101.88,NA
2020-2021,March,31,UTTAR PRADESH,3162,MIRZAPUR,8928313,200.905352192961,44,191,9174.79568495301,10330,1,27618,7532987,3289916,156339,78558,3711,396.51179,24705.481537953,170385,243305,199761,352081,18637,383438,615428,37948,15134.174063,3184487,66,71.44,54.06,102.16,NA
2020-2021,March,31,UTTAR PRADESH,3164,GAUTAM BUDDHA NAGAR,24829,199.507428626918,29,0,1.579927,87,99,133,20596,8160,627,170,19,0.33244,43.002917,703,799,1431,1829,16,16768,19348,220,41.09055,3906,22,19.54,55.35,111.93,NA
2020-2021,March,31,UTTAR PRADESH,3169,AURAIYA,2404133,199.365804913186,35,89,1648.022643694,2356,0,9014,2584962,1170103,60427,12929,596,261.27764,7062.830581694,72509,83234,91333,130661,3510,164296,221370,11370,5153.530298,594097,46,54.72,71.98,105.63,NA
2020-2021,March,31,UTTAR PRADESH,3175,BALRAMPUR,5848591,199.675357136151,50,148,5010.49374278599,4409,0,20377,6284018,1103580,37255,96695,3639,433.71644,17991.845566786,123450,140381,147929,202439,10481,244530,319348,24786,12547.635384,2079158,50,66.77,62.97,100.76,NA
2020-2021,March,31,UTTAR PRADESH,3178,AMBEDKAR NAGAR,4894979,195.416582451926,32,129,7889.943999393,3809,1,27538,4867121,1839132,118253,10296,687,501.53903,17902.644551393,149960,181666,176419,286479,5646,332424,490527,31347,9511.161522,1850891,68,62.26,49.44,101.66,NA
2020-2021,Jan,31,UTTAR PRADESH,3111,RAMPUR,2693383,195.347944712387,30,247,2979.69905541001,4779,0,9176,2961459,629522,35739,4702,216,218.86204,8983.71038541001,95631,106120,120222,159495,1702,216873,274540,13955,5785.14929,533289,35,50.94,55.18,101.06,NA
2020-2021,Jan,31,UTTAR PRADESH,3115,MEERUT,1318346,192.813068470645,54,52,285.046911194,1755,3,3433,1514357,653029,18567,11830,215,8.66631,3213.591420494,27937,32120,34047,42394,2710,69438,83926,5188,2919.8781993,522064,35,51.28,74.58,104.35,NA
2020-2021,Jan,31,UTTAR PRADESH,3116,GHAZIABAD,0,195.493150684931,17,0,0.2358613,5,161,14,1971,189,33,0,0,0,4.0890313,111,112,158,269,0,17895,26183,19,3.85317,505,21,68.49,85.65,100,NA
2020-2021,Jan,31,UTTAR PRADESH,3133,RAE BARELI,6640465,193.467405779288,35,267,3417.72429929,9809,0,37769,6487374,2186318,134847,18188,1166,422.59257,16391.27105029,180654,227157,232291,405191,7883,383503,602208,47578,12550.954181,2186583,50,55.44,60.88,100.26,NA
2020-2021,Jan,31,UTTAR PRADESH,3134,FARRUKHABAD,3130616,195.877584784724,40,133,1184.027158571,5477,0,9931,2959289,407240,19124,4205,174,154.99813,7135.609108571,73365,79878,97357,125456,2274,201239,246570,15408,5796.58382,518432,40,65.45,62.23,103.77,NA
2020-2021,Jan,31,UTTAR PRADESH,3139,JHANSI,4520116,194.126450278994,54,295,4134.63107540101,6598,0,11472,4919812,1694112,92155,46120,2071,255.20065,13940.488121401,90713,135728,126268,253134,11510,221632,422857,18070,9550.656396,1786206,49,61.3,55.17,102.14,NA
2020-2021,Jan,31,UTTAR PRADESH,3145,PRAYAGRAJ,8996928,194.705400282452,37,355,6590.508381207,10799,3,45247,8120316,3891522,221498,4240,252,444.12198,22845.324133207,219097,279963,283420,449027,8295,543587,790641,56046,15810.693772,2961957,65,56.17,55.76,102.65,NA
2020-2021,Jan,31,UTTAR PRADESH,3147,GONDA,6696029,193.097458504907,44,248,4455.493481957,11655,160,31518,6677416,1467184,62857,14201,618,520.43485,17869.848921757,151083,163880,239104,290307,8293,430509,508252,43173,12893.9205898,2213826,53,63.16,56.42,100.8,NA
2020-2021,Jan,31,UTTAR PRADESH,3150,SULTANPUR,7107276,195.044025068668,44,172,2890.777765045,11512,0,32702,6390527,1753954,85237,11985,597,240.22618,15595.345028945,144624,164967,210335,290227,8697,448837,572759,44214,12464.3410839,2375860,57,59.68,64.59,101.12,NA
2020-2021,Jan,31,UTTAR PRADESH,3155,DEORIA,4283628,196.101068587949,38,123,1646.251213264,6052,1,17085,4586520,1176910,53714,128736,5682,462.91312,11103.379064264,118118,125549,164775,203684,4142,303564,362464,23137,8994.214731,1490757,47,71.58,70.44,100.22,NA
2020-2021,Jan,31,UTTAR PRADESH,3163,SONBHADRA,5632972,193.086588978794,37,371,3901.239209134,8743,1,22963,5976823,1724226,154438,1835303,148827,217.39239,15659.075259134,160749,234511,208158,491260,6345,387533,825713,31706,11540.44366,2848031,64,57.35,55.58,100.99,NA
2020-2021,Jan,31,UTTAR PRADESH,3169,AURAIYA,2124633,195.801906329778,33,89,673.307782743,1167,0,9217,2347128,1062401,60508,11478,596,171.95732,5440.986470743,70011,80001,91353,130807,2167,164103,221272,10384,4595.721368,530790,41,55.77,74.92,104.86,NA
2020-2021,Jan,31,UTTAR PRADESH,3170,KAUSHAMBI,3537141,196.00477370003,36,176,2971.139044612,5784,21,18502,3107380,1468122,100013,1118,95,134.4076,9196.159781612,84005,112166,109323,194166,3709,257747,397447,24286,6090.613137,1252066,72,62.14,55.03,100.9,NA
2020-2021,Jan,31,UTTAR PRADESH,3171,CHANDAULI,6320853,195.627559139594,42,375,4766.454197744,9010,1,19330,5173184,1527051,96504,23500,1355,286.10804,15172.735826744,120418,173430,144423,292630,8147,276872,500916,28340,10120.173589,1663724,51,60.77,48.37,101.78,NA
2020-2021,Jan,31,UTTAR PRADESH,3172,KUSHI NAGAR,5454479,192.82435942235,38,392,5009.479927137,16812,1,28361,6167129,1727481,105744,9161,521,353.20329,17254.410206137,162269,191441,232182,355575,6092,478319,664461,45173,11891.726989,1921858,41,66.7,57.97,104.41,NA
2020-2021,Jan,31,UTTAR PRADESH,3177,CHITRAKOOT,4750859,197.027279709943,45,99,2714.150783397,6066,0,16356,4321087,1851186,97624,821,36,145.09945,11372.970403397,94866,148313,113114,223440,9098,165300,305406,22422,8513.72017,1829242,58,51.26,57.87,101.03,NA
2020-2021,Jan,31,UTTAR PRADESH,3181,AMETHI,5942004,195.454062439848,45,132,3151.85710868399,9645,0,29097,5377015,1471172,72079,15379,754,259.06406,13920.515424184,118171,157654,158130,254515,7573,296894,431952,38742,10509.5942555,1789633,59,54.59,55.15,104.65,NA
2020-2021,Jan,31,UTTAR PRADESH,3183,SHAMLI,418084,186.895731762277,37,8,45.842878925,352,0,3593,488164,73685,3709,346,26,14.77736,972.977918925,12884,14149,22867,27508,747,51500,60794,3945,912.35768,112171,25,61.52,79.39,103.55,NA
