fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2019-2020,July,31,UTTAR PRADESH,3147,GONDA,2297630,176.271596421788,35,91,1511.250436418,5450,185,16539,2700790,493362,52335,6863,492,78.656,6350.632085418,76719,81104,191648,236086,100,339746,407315,21989,4760.725649,1020586,64,67.4,62.88,117.95,NA
2019-2020,July,31,UTTAR PRADESH,3152,MAHARAJGANJ,2707454,187.977827430813,24,368,12.48834115,7176,4,7308,2151821,537609,101880,11618,2572,51.10018,4108.53488715,86510,105767,218436,395039,25,342171,575165,14484,4044.946366,867712,70,76.34,69.68,101.11,NA
2019-2020,July,31,UTTAR PRADESH,3157,AZAMGARH,2718833,176.3769536963,26,82,108.733651711,5895,80,11768,2540121,949707,123707,2426,456,40.404,4629.325691711,96001,101047,246977,310435,20,503045,606028,17663,4480.18804,1080141,67,71.07,76.77,102.77,NA
2019-2020,July,31,UTTAR PRADESH,3160,GHAZIPUR,1840703,140.692961855267,22,61,4.89015,2437,7,7943,1482223,369529,74531,8861,1520,6.4485,2096.72209,64472,74398,163588,263815,5,355385,540312,10380,2085.38344,549860,51,62.88,71.47,116.9,NA
2019-2020,July,31,UTTAR PRADESH,3161,VARANASI,524618,156.58005461878,21,52,17.1382,2814,34,7394,503856,173101,53715,2500,517,18.09271,824.16891,23114,28594,70091,132664,8,158761,256290,10208,788.938,249737,61,52.77,42.16,107.08,NA
2019-2020,July,31,UTTAR PRADESH,3163,SONBHADRA,1608777,166.764825331707,28,113,109.5891385,4688,2,14174,1706778,475492,123024,530292,123548,42.83653,2998.731019,59313,83320,157952,387567,152,347141,765094,18862,2846.3053505,814803,72,87,75.08,100.47,NA
2019-2020,July,31,UTTAR PRADESH,3166,HATHRAS,313908,158.779456068362,18,23,2.7545,532,0,1354,265879,75899,16695,373,54,6.639,431.55473,14071,15629,36421,57073,5,75539,108936,1886,422.16123,33439,16,54.39,66.71,105.95,NA
2019-2020,July,31,UTTAR PRADESH,3179,MAHOBA,571331,148.261151810421,32,11,5.58437915,1209,1,5953,389578,86920,37099,311,171,3.25395,586.43115915,11956,18280,46623,131543,63,101904,265770,7162,577.59283,153041,65,77.95,62.6,114.34,NA
2019-2020,July,31,UTTAR PRADESH,3183,SHAMLI,130664,156.28648790511,26,5,1.008,379,5,1145,156223,12979,2426,55,13,0,245.16344,5815,6204,18310,21802,5,38996,45917,1524,244.15544,42920,13,55.85,80.57,102.35,NA
2019-2020,May,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,106685,123.013557718302,14,2,0.672,175,129,1196,73980,19920,10427,168,75,4.98863,96.66606,5284,5494,28176,34582,0,83199,102625,1371,91.00543,19510,2,34.46,50.97,101.7,NA
2019-2020,May,31,UTTAR PRADESH,3117,BULANDSHAHR,31240,105.698072438654,12,3,1.904,165,695,1765,46743,10578,9206,0,0,0,51.31045,3884,4273,25973,36172,0,109832,142335,1930,49.40645,11937,11,88.22,80.42,103.2,NA
2019-2020,May,31,UTTAR PRADESH,3119,MATHURA,234300,88.6737915813334,12,6,0.224,157,419,5674,50293,15599,38849,157,255,2.5575,47.37821,3878,4997,58499,100872,0,130963,217538,5831,44.59671,17488,21,80.86,49.21,121.34,NA
2019-2020,May,31,UTTAR PRADESH,3121,FIROZABAD,316076,121.350236518448,14,17,0,477,146,1489,184975,83566,39119,238,117,0.92915,225.39675,12343,13729,70217,93401,0,145186,187232,1966,224.4676,62632,42,55.61,47.53,102.02,NA
2019-2020,May,31,UTTAR PRADESH,3122,ETAH,316212,151.307650718591,22,10,0,581,148,5426,123923,18576,30658,0,13,3.808,191.31298,5606,6581,69819,109353,0,156448,228244,6007,187.50498,37708,58,84.58,18.36,100.12,NA
2019-2020,May,31,UTTAR PRADESH,3128,KHERI,903407,167.64109202774,20,59,4.816,4680,175,14992,463871,97813,152672,3386,6148,20.9,803.35441,22914,28861,244298,406064,1,533186,772162,19672,777.63841,150468,77,90.05,17.82,100.81,NA
2019-2020,May,31,UTTAR PRADESH,3142,BANDA,716769,161.05331056227,26,10,3.248,2107,1,14209,494780,105126,78825,330,170,39.246,839.35357,18782,25534,122706,271324,5,219609,458197,16316,796.85957,233558,78,78.97,45.37,100.55,NA
2019-2020,May,31,UTTAR PRADESH,3143,FATEHPUR,706134,152.372467344207,27,88,4.704,3025,33,16000,692603,233219,93887,59,20,37.36,1097.40028,25438,28183,141951,209239,9,275543,380533,19025,1055.33628,294043,75,74.49,46.6,100.86,NA
2019-2020,May,31,UTTAR PRADESH,3163,SONBHADRA,640421,158.541787778033,21,57,6.272,3189,9,11739,573852,142841,122868,176928,123463,30.59797,946.66519,27260,36869,157428,386794,2,345927,763181,14928,909.79522,259755,71,81.53,51.23,100.41,NA
2019-2020,May,31,UTTAR PRADESH,3170,KAUSHAMBI,318805,144.3856340701,24,16,1.12,1174,28,9429,243451,97466,82023,111,80,3.70295,356.33122,9926,11277,74529,139954,0,211755,343122,10603,351.50827,101719,82,87.39,37.72,104.73,NA
2019-2020,May,31,UTTAR PRADESH,3173,SANT RAVIDAS NAGAR,238205,148.769534106715,19,11,3.059,427,97,7201,139474,50765,44107,447,390,1,211.55382,6996,8295,50758,100101,0,135773,240438,7628,207.49482,59158,57,91.18,58.45,105.12,NA
2019-2020,May,31,UTTAR PRADESH,3179,MAHOBA,227438,139.796216418756,22,6,2.016,666,14,5952,114759,23324,37078,114,171,1.7328,164.17754,5044,7225,46154,130824,0,101219,264720,6618,160.42874,44404,64,71.38,33.8,109.75,NA
2019-2020,Sep,31,UTTAR PRADESH,3111,RAMPUR,1153810,171.915502439181,30,50,1178.388072388,2780,4,3440,1246320,261390,27005,1221,151,85.7219,3406.727262388,40425,44036,83150,115220,23,165601,217028,6220,2142.61729,217222,24,48.34,56.29,149.1,NA
2019-2020,Sep,31,UTTAR PRADESH,3112,SAHARANPUR,695959,183.521115507272,20,90,227.82079643,1114,1,4653,729677,313100,58033,1783,232,42.862,1609.79416643,34829,40872,76634,118619,65,122852,179233,5767,1339.11137,246338,9,58.68,94.85,105.68,NA
2019-2020,Sep,31,UTTAR PRADESH,3118,ALIGARH,1519695,172.927981402925,26,83,448.443615266,1645,17,3183,1264715,401986,45079,1580,171,72.02022,2707.509955266,47219,52071,104060,146562,20,200119,269671,4828,2187.04612,313944,20,74.3,88.02,103.09,NA
2019-2020,Sep,31,UTTAR PRADESH,3119,MATHURA,918151,166.472537411361,33,28,166.763556955,611,29,6854,990675,330533,39152,2244,255,52.52208,1868.487446955,29149,39232,59737,102606,59,132497,219684,7465,1649.20181,343357,19,76.11,84.32,107.43,NA
2019-2020,Sep,31,UTTAR PRADESH,3123,MAINPURI,1560257,174.586664703877,31,88,235.567809316,4668,8,4598,1181991,350645,42260,1132,150,66.87444,2366.040913316,37663,44705,87339,131122,90,162383,229454,9266,2063.598664,335008,61,69.98,69.34,103.62,NA
2019-2020,Sep,31,UTTAR PRADESH,3128,KHERI,3540174,170.756055147591,29,343,693.566224761001,10973,3,16395,3111650,1047061,152692,23490,6153,163.16943,6170.066444761,105140,128535,245667,407528,88,535776,775236,27368,5313.33079,807489,73,77.37,70.64,100.33,NA
2019-2020,Sep,31,UTTAR PRADESH,3137,KANPUR NAGAR,875304,176.559101540175,32,49,229.641116591,3035,0,4444,743617,293398,44438,13490,2096,44.02962,1586.594230691,23102,27172,57349,106746,52,201751,309678,7479,1312.9234941,158487,49,53.54,64.54,108.17,NA
2019-2020,Sep,31,UTTAR PRADESH,3146,BAHRAICH,3987880,180.691899274925,36,170,2221.568038135,17289,0,16235,3722926,566081,69224,16799,3011,301.70292,9250.296656135,101155,125120,223059,358709,445,468289,670607,33524,6727.025698,1292232,88,65.06,51.25,101.22,NA
2019-2020,Sep,31,UTTAR PRADESH,3150,SULTANPUR,2379837,179.820391555016,37,72,1423.75254507,9908,2,16467,2152852,493705,60237,4488,443,147.11433,5442.13377107,56903,62955,144872,208016,91,317722,424731,26375,3871.266896,855970,74,69.45,51.64,100.15,NA
2019-2020,Sep,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,5868824,189.602566661983,29,84,4102.76654123,5407,8,7900,3714786,789843,76976,4399,313,290.65075,11436.74689323,123924,138127,255465,342695,89,374958,486778,13307,7043.32960199999,1820476,31,53.66,61.49,107.33,NA
2019-2020,Sep,31,UTTAR PRADESH,3157,AZAMGARH,4241247,178.863521491399,29,102,1480.071743522,8868,36,11763,3304066,1239174,123878,4506,487,198.15711,7587.997653522,113323,119606,247705,311175,55,506390,609607,20631,5909.7688,1381213,66,66.32,72.1,103.12,NA
2019-2020,Sep,31,UTTAR PRADESH,3159,BALLIA,2328717,176.682362820959,29,70,748.58868243,4625,4,12275,1640903,212489,34600,34759,4667,100.0082,3747.78307443,55362,61272,150894,215990,32,307415,413449,16900,2899.186192,644697,67,76.18,67.52,104.59,NA
2019-2020,Sep,31,UTTAR PRADESH,3167,AMROHA,1423657,176.519619600634,26,84,729.04627852,2916,5,2478,1354997,370483,52156,266,35,80.06699,3200.94881852,50557,64900,102693,176689,154,154658,249846,5394,2391.83555,336953,9,83.04,84.95,100.53,NA
2019-2020,Sep,31,UTTAR PRADESH,3172,KUSHI NAGAR,3290043,192.145778134192,30,229,1849.80304545,8325,4,16133,2641119,748210,98308,3616,441,222.60367,7147.20536945,86479,101440,193256,306744,117,412444,590089,24458,5074.798654,935918,44,75.54,71.14,108.62,NA
2019-2020,Sep,31,UTTAR PRADESH,3176,SHRAVASTI,1349667,184.319800433058,35,90,659.269105940999,2963,0,5600,1055285,356799,44513,7035,987,75.017,2679.385311941,29626,37068,69599,129922,216,131778,219970,8563,1945.099206,345726,51,84.23,82.15,104.63,NA
2019-2020,Sep,31,UTTAR PRADESH,3177,CHITRAKOOT,1933015,177.429970349512,38,59,577.232529935,4778,0,13566,1515658,659777,81194,69,6,80.7502,3347.214269935,39788,58689,81578,166911,469,130439,252573,18344,2689.23154,647813,65,64.36,56.92,106.01,NA
2019-2020,Sep,31,UTTAR PRADESH,3179,MAHOBA,891258,171.544111790075,37,18,231.683841639,1746,1,6130,615153,134594,37142,500,171,30.48075,1317.423341639,16553,25539,46935,132039,285,102326,266438,7876,1055.25875,233207,67,73.5,66.17,112.09,NA
2019-2020,Oct,31,UTTAR PRADESH,3110,MORADABAD,1488039,174.663041089795,32,116,722.254688487001,3954,63,3401,1460825,349648,33533,541,34,126.9519,3400.727958487,44557,54244,88279,140642,245,163397,240058,7355,2551.52137,437996,38,79.31,71.79,102.19,NA
2019-2020,Oct,31,UTTAR PRADESH,3111,RAMPUR,1286401,171.570015454743,34,55,1178.388072388,2865,3,4022,1535451,327340,27193,1481,152,85.7219,3898.483490388,44318,48524,83606,115725,101,166164,217642,6887,2634.373518,274100,23,47.49,56.07,138.35,NA
2019-2020,Oct,31,UTTAR PRADESH,3112,SAHARANPUR,775935,185.423487328955,21,93,227.82079643,1166,0,4879,792555,336737,58073,1891,232,42.862,1740.26591643,36041,42342,76716,118712,80,123032,179454,6045,1469.58312,262464,11,59.14,93.85,105.48,NA
2019-2020,Oct,31,UTTAR PRADESH,3116,GHAZIABAD,0,161.318181818182,5,0,0,4,161,8,88,44,25,0,0,0,0.14196,15,15,77,199,0,17642,25892,12,0.14196,42,41,84.99,16.82,100,NA
2019-2020,Oct,31,UTTAR PRADESH,3123,MAINPURI,1739556,179.010266449753,33,92,235.567809316,4805,8,4654,1314807,392731,42421,1257,150,66.87444,2656.081763316,39344,46696,87907,131752,143,163071,230214,9459,2353.639514,370824,61,69.78,69.21,103.46,NA
2019-2020,Oct,31,UTTAR PRADESH,3136,KANPUR DEHAT,1518431,176.91713143078,34,173,455.653138470001,3694,1,7593,1195481,438313,53625,8040,845,47.02205,2617.68588047,35085,41076,73582,129286,75,220953,336793,11287,2115.010692,301978,62,53.94,54.75,106.3,NA
2019-2020,Oct,31,UTTAR PRADESH,3144,PRATAPGARH,3768145,176.772618588724,33,50,1222.465501289,11396,19,13892,2856237,1353668,131042,2906,378,172.04225,6443.552689289,84031,99106,206012,279495,151,398439,530929,25288,5049.044938,1244267,82,52.1,42.71,116.6,NA
2019-2020,Oct,31,UTTAR PRADESH,3146,BAHRAICH,4446151,181.365134816389,39,175,2221.568038135,18709,0,15445,4098834,609443,69206,21159,3011,301.70292,9957.126768135,104842,130033,223082,358626,606,468569,670816,34154,7433.85581,1407692,88,64.15,48.62,101.23,NA
2019-2020,Oct,31,UTTAR PRADESH,3147,GONDA,3996070,181.368090276131,38,108,4442.061573058,9346,163,15912,3393721,634999,52375,8846,490,390.466,10987.654540058,88033,93239,192147,236513,261,341242,408833,25258,6155.126967,1281834,63,63.93,59.16,114.21,NA
2019-2020,Oct,31,UTTAR PRADESH,3148,BARABANKI,3139229,174.837363210765,35,75,1765.661495936,6389,0,9699,2399403,973825,121929,1202,146,186.82936,6147.543793936,68276,80720,178192,294576,520,456496,657104,16088,4195.052938,669491,54,51.22,57.3,100.01,NA
2019-2020,Oct,31,UTTAR PRADESH,3155,DEORIA,2623904,177.863478951166,35,55,1235.129087406,4633,1,7339,1910961,561558,47331,62912,4626,105.19924,4739.230043406,54257,56833,128184,160970,120,248874,302318,11972,3398.901716,666585,45,76.57,77.82,100.09,NA
2019-2020,Oct,31,UTTAR PRADESH,3156,MAU,3169939,177.330451474311,34,226,1956.048866066,5513,2,4767,2375041,652759,64059,18470,1452,152.574,6320.293794066,68026,74809,156208,213492,325,252003,331544,10280,4211.670928,1034047,52,67.65,64.09,100.67,NA
2019-2020,Oct,31,UTTAR PRADESH,3157,AZAMGARH,4728634,177.769987262656,30,103,1480.071743522,10103,22,13429,3679731,1386203,123968,6173,487,198.15711,8219.686183522,120501,127140,248238,311733,86,507165,610443,23532,6541.45733,1533604,67,64.19,68.31,103.39,NA
2019-2020,Oct,31,UTTAR PRADESH,3162,MIRZAPUR,2475521,177.698547558374,37,75,898.604359502,5858,1,16285,2145353,893419,114646,22457,2535,111.72258,4822.588060502,56824,75924,127602,237786,220,313008,521720,22143,3812.261121,945139,69,63.52,51.5,100.87,NA
2019-2020,Oct,31,UTTAR PRADESH,3163,SONBHADRA,2798008,179.297990289125,33,161,1399.925815723,7497,2,14130,2489786,685542,123245,751937,123651,107.43138,5971.493456223,73366,104306,158346,388080,504,348110,766491,21627,4464.1362605,1159666,73,83.74,68.78,100.44,NA
2019-2020,Oct,31,UTTAR PRADESH,3165,BAGHPAT,62785,173.758657094595,27,3,25.1010807,108,2,661,47360,16430,3067,0,6,1.792,109.1851807,1728,1996,6238,9148,5,32665,45161,769,82.2921,14399,7,22.04,70.64,104.19,NA
2019-2020,Oct,31,UTTAR PRADESH,3166,HATHRAS,545953,175.339026350704,26,26,288.460198705,947,0,1679,516305,157955,16895,552,54,24.87514,1218.619498705,19301,22084,36759,57526,46,76076,109637,2626,905.28416,67356,15,61.61,72.96,103.09,NA
2019-2020,Jan,31,UTTAR PRADESH,3109,BIJNOR,1927478,179.093575970747,24,205,510.51837174,4567,0,7113,2174383,926161,106495,6677,575,154.08437,4558.78301174,87094,108811,142566,236511,588,214432,333314,11680,3894.18027,604466,15,65.37,77.66,104.77,NA
2019-2020,Jan,31,UTTAR PRADESH,3116,GHAZIABAD,0,161.318181818182,5,0,0,6,161,6,88,44,25,0,0,0,0.14196,15,15,77,199,0,17650,25904,12,0.14196,42,41,84.99,16.82,100,NA
2019-2020,Jan,31,UTTAR PRADESH,3127,SHAHJAHANPUR,3239459,177.283175535197,37,224,892.556316297001,7363,0,9764,3053268,904062,80776,1107,89,215.71731,6521.204094297,82131,97715,154026,253882,766,324889,476112,17127,5412.930468,550872,68,75.72,60.78,107.82,NA
2019-2020,Jan,31,UTTAR PRADESH,3131,UNNAO,3747949,179.186235144812,45,144,1101.881317401,8688,1,12964,3534792,1130665,78582,9007,520,284.51787,7720.259892401,77870,87657,146065,213226,2291,380908,498311,21652,6333.860705,955229,67,79.33,69.38,100.25,NA
2019-2020,Jan,31,UTTAR PRADESH,3132,LUCKNOW,1358015,178.074746740753,41,64,395.214778576,3170,33,4406,1378923,884292,78188,3177,310,102.2293,2952.957718576,33313,39376,64264,115825,823,194091,298311,7576,2455.51364,351688,52,70.08,64.09,103.09,NA
2019-2020,Jan,31,UTTAR PRADESH,3135,ETAWAH,1471890,179.477957920076,41,55,179.653703711,5758,0,7236,1659984,642071,42781,3606,157,122.59703,3281.556118711,39981,44731,67285,99298,938,150724,203062,12994,2979.305385,372146,58,53.73,65.72,104.23,NA
2019-2020,Jan,31,UTTAR PRADESH,3136,KANPUR DEHAT,1896788,177.806337867294,42,204,475.195338470001,5041,1,6987,1825409,673173,53533,11505,843,122.91747,3843.80570247,43437,51139,73779,129060,503,223035,338754,12028,3245.692894,447845,61,54.67,58.42,105.17,NA
2019-2020,Jan,31,UTTAR PRADESH,3139,JHANSI,3375856,179.452950671528,57,183,1444.442427499,5103,0,8607,3048645,968832,77011,31783,1718,312.72438,7228.050215499,53295,76732,102791,210944,3718,193832,381508,13710,5470.883408,1124957,46,73.2,55.45,101.72,NA
2019-2020,Jan,31,UTTAR PRADESH,3140,LALITPUR,3442351,181.557244718626,49,115,2015.91180348,3902,0,3358,3427091,792532,56875,239034,17353,159.43064,8397.47443708,69002,97669,115205,226871,4684,182201,340712,7260,6222.1319936,1246278,55,66.27,65.96,100.09,NA
2019-2020,Jan,31,UTTAR PRADESH,3143,FATEHPUR,3853845,174.469908185061,49,163,1452.984247718,15262,0,14851,4041717,1547546,94410,433,21,308.27,8812.834186718,82282,94119,144255,211686,1635,281392,386861,30113,7051.579939,1527643,69,69.78,65.11,101.8,NA
2019-2020,Jan,31,UTTAR PRADESH,3147,GONDA,4991797,173.001759651561,46,182,4785.34956958,12894,161,15901,5218249,1033596,52755,12760,492,545.786,14358.79816258,112569,120051,194761,239263,1063,348061,416140,28795,9027.662593,1916855,60,66.19,59.26,108.9,NA
2019-2020,Jan,31,UTTAR PRADESH,3175,BALRAMPUR,3539535,173.863047393127,51,90,581.076138222,2133,0,6529,3568893,668220,30400,49888,2908,207.45369,6993.515956222,69348,78069,107846,155933,2296,192037,263024,8662,6204.986128,1087386,34,73.72,78.79,101.9,NA
2019-2020,March,31,UTTAR PRADESH,3145,PRAYAGRAJ,4532000,183.485128243471,44,171,3102.223662438,24561,0,12535,4360144,1974826,158550,1704,115,604.5097,11706.949172438,97460,120662,183370,301656,1918,395521,603150,37096,8000.21581,1657110,63,61.82,49.83,103.94,NA
2019-2020,March,31,UTTAR PRADESH,3152,MAHARAJGANJ,6900000,185.888945952451,45,668,2585.922487348,11752,0,9084,6784637,1694978,101900,31223,2572,628.93394,15826.746633348,149525,189394,221154,397462,3313,361604,599166,20836,12611.890206,2644764,66,61.3,56.5,101.86,NA
2019-2020,March,31,UTTAR PRADESH,3156,MAU,4645000,185.275719169499,48,323,3227.628800345,7221,2,4876,4464629,1237642,64264,35802,1459,462.502,11962.004288345,92623,103128,157371,214412,1849,257334,337431,12097,8271.873488,1971293,49,64.89,61.48,100.7,NA
2019-2020,March,31,UTTAR PRADESH,3160,GHAZIPUR,4691068,182.164647673124,43,107,1209.693197166,6847,1,12529,4450881,1122703,74806,29656,1547,471.33498,9788.959869166,103169,121544,164799,264962,2064,368708,555183,19376,8107.931692,1624758,54,61.94,53.8,111.04,NA
2019-2020,March,31,UTTAR PRADESH,3181,AMETHI,3251198,184.341618950175,48,81,2128.852372656,18083,1,15446,3282967,805996,55174,12087,677,414.06654,8594.793430056,67751,87945,113596,189716,1573,245815,370403,33529,6051.8745174,1100756,69,57.24,40.21,106.18,NA
2019-2020,March,31,UTTAR PRADESH,3183,SHAMLI,333000,201.690187146682,35,8,188.277028242,706,3,1035,317879,30484,2441,115,13,25.46904,854.876818242,9010,9690,18553,22092,127,39784,46840,1741,641.13075,89718,14,56.63,72.31,107.03,NA
2019-2020,April,31,UTTAR PRADESH,3111,RAMPUR,134438,418.168347430059,12,1,0,221,491,3754,12296,1577,26697,28,151,0,51.41798,979,1044,81853,113912,0,164055,215532,3975,51.41798,3680,35,8.65,2.68,245.93,NA
2019-2020,April,31,UTTAR PRADESH,3126,PILIBHIT,214685,141.821673627567,17,21,0.99225,713,311,7168,126181,18499,48942,145,497,0,179.944256,7203,8807,134229,228845,0,285878,420593,7881,178.952006,38652,66,41.57,22.1,101.46,NA
2019-2020,April,31,UTTAR PRADESH,3137,KANPUR NAGAR,101988,127.720785740876,13,11,0.00255,567,152,5601,77901,28147,44279,1048,2105,0,99.4983193,5763,6403,56520,105737,0,200318,307943,6168,99.4957693,22193,49,45.52,26.39,120.8,NA
2019-2020,April,31,UTTAR PRADESH,3147,GONDA,417619,86.8027779768096,19,42,0,800,520,18496,809474,138834,52203,1956,499,0,702.645919,41234,43357,190309,234738,0,336822,404350,19296,702.645919,317447,65,55.18,47.68,116.26,NA
2019-2020,April,31,UTTAR PRADESH,3160,GHAZIPUR,334567,131.07640845442,23,1,0.52215,519,576,7062,94767,13675,74116,755,1466,0,124.73933,4088,4730,162259,262276,0,352203,536580,7581,124.21718,38601,58,67.14,10.9,109.85,NA
2019-2020,April,31,UTTAR PRADESH,3176,SHRAVASTI,157259,191.946341069409,16,22,0,305,48,4739,111426,34927,44384,295,996,0,213.87813,6779,8004,68577,129226,0,130396,218870,5044,213.87813,39970,56,68.28,52.55,111.4,NA
2019-2020,Feb,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,646887,181.076415712804,43,16,70.756533,1730,0,1963,649814,186412,10930,975,76,34.13965,1281.556083,15111,15912,30217,36668,375,86943,106392,3693,1176.6599,179257,11,67.97,81.83,102.37,NA
2019-2020,Feb,31,UTTAR PRADESH,3116,GHAZIABAD,0,161.318181818182,5,0,0,7,161,5,88,44,25,0,0,0,0.14196,15,15,77,199,0,17650,25904,12,0.14196,42,41,84.99,16.82,100,NA
2019-2020,Feb,31,UTTAR PRADESH,3131,UNNAO,4164018,178.987162814538,45,153,1118.875447401,10020,1,12331,3890144,1246301,78505,9678,520,376.65362,8458.387442401,84642,95299,146057,213123,3546,381396,498811,22351,6962.858375,1052803,67,79.63,69.66,100.23,NA
2019-2020,Feb,31,UTTAR PRADESH,3132,LUCKNOW,1508771,179.27313029609,43,66,402.472378576,3548,33,4184,1507244,966163,78213,3619,310,160.86305,3265.418928576,34703,41119,64311,115867,1041,194263,298526,7732,2702.0835,384383,51,69.34,62,103.11,NA
2019-2020,Feb,31,UTTAR PRADESH,3140,LALITPUR,3824494,178.995364727734,51,120,2030.67220348,4220,0,3169,3826882,888473,56883,266116,17348,240.3782,9120.99179708,74210,105690,115890,227615,5910,183120,341788,7389,6849.9413936,1392488,54,65.32,64.13,100.07,NA
2019-2020,Feb,31,UTTAR PRADESH,3145,PRAYAGRAJ,4292375,177.692479639548,44,168,2245.124777425,23317,0,13208,4192073,1895015,158641,1531,115,416.63775,10110.760989425,95109,117705,183415,301837,1668,389368,596009,36525,7448.998462,1594192,63,63.14,51.57,104.05,NA
2019-2020,Feb,31,UTTAR PRADESH,3147,GONDA,5545948,173.577058102911,49,188,4805.48065958,13731,161,15869,5910771,1186397,52843,13901,492,669.266,15734.48907258,119318,127399,195239,239778,1750,350435,418790,29600,10259.742413,2172598,60,66.35,59.01,107.95,NA
