fin_year,month,state_code,state_name,district_code,district_name,Approved_Labour_Budget,Average_Wage_rate_per_day_per_person,Average_days_of_employment_provided_per_Household,Differently_abled_persons_worked,Material_and_skilled_Wages,Number_of_Completed_Works,Number_of_GPs_with_NIL_exp,Number_of_Ongoing_Works,Persondays_of_Central_Liability_so_far,SC_persondays,SC_workers_against_active_workers,ST_persondays,ST_workers_against_active_workers,Total_Adm_Expenditure,Total_Exp,Total_Households_Worked,Total_Individuals_Worked,Total_No_of_Active_Job_Cards,Total_No_of_Active_Workers,Total_No_of_HHs_completed_100_Days_of_Wage_Employment,Total_No_of_JobCards_issued,Total_No_of_Workers,Total_No_of_Works_Takenup,Wages,Women_Persondays,percent_of_Category_B_Works,percent_of_Expenditure_on_Agriculture_Allied_Works,percent_of_NRM_Expenditure,percentage_payments_gererated_within_15_days,Remarks
2021-2022,Jan,31,UTTAR PRADESH,3122,ETAH,2550374,196.590153136319,40,69,809.580251158001,4148,3,14786,2550538,475899,32593,622,47,312.48138,6136.168191158,62962,72346,101968,142200,2553,234230,325381,18934,5014.10656,754169,37,65.61,55.53,107.92,NA
2021-2022,Jan,31,UTTAR PRADESH,3133,RAE BARELI,5435789,196.586915267641,36,237,2659.322296069,24917,1,41813,5447364,1866534,136238,17340,1085,548.10186,13916.229007069,147597,189082,239447,404479,5400,398798,632488,66730,10708.804851,2102547,59,62.63,48.35,100.59,NA
2021-2022,Jan,31,UTTAR PRADESH,3134,FARRUKHABAD,2483072,196.171515514281,39,132,1762.70592144299,4245,4,15993,2511009,345047,16308,5111,152,231.77146,6920.36179144299,63324,70185,86618,106173,3607,194434,234308,20238,4925.88441,546963,44,67.48,59.24,106.09,NA
2021-2022,Jan,31,UTTAR PRADESH,3145,PRAYAGRAJ,7068189,194.603317049693,41,319,4215.524927041,24160,23,80870,7080931,3504835,221638,7097,338,588.13295,18583.384481041,170574,228270,296370,460581,6914,576534,838981,105030,13779.726604,3206637,76,68.02,36.25,102.96,NA
2021-2022,Jan,31,UTTAR PRADESH,3149,AYODHYA,4022860,194.601979837629,38,143,2783.509415699,11150,28,22252,4065990,1560149,109709,6665,495,474.48698,11170.493435699,106705,124880,186573,291955,6182,303648,444929,33402,7912.49704,1662620,60,68.84,58.48,101.72,NA
2021-2022,Jan,31,UTTAR PRADESH,3158,JAUNPUR,8659126,194.767130062003,42,243,3439.647762373,20370,12,63615,8701965,3186943,141180,37830,1730,868.65044,21256.865691873,206670,218544,317201,371304,9040,684108,791876,83985,16948.5674895,4144714,53,72.75,58.16,100.39,NA
2021-2022,Jan,31,UTTAR PRADESH,3165,BAGHPAT,68624,189.609996165154,26,4,9.82029202,137,2,1500,70407,20106,2878,259,19,5.15185,148.47085202,2614,2976,6479,9233,37,35783,48916,1637,133.49871,18221,10,40.9,63.31,123.08,NA
2021-2022,Jan,31,UTTAR PRADESH,3168,KANNAUJ,2132388,200.35502566288,33,158,677.540455940001,9308,0,16873,2140056,718882,53582,1045,65,240.25079,5205.50099394,63765,77829,100495,142482,2750,197190,264152,26181,4287.709748,507546,47,73.01,50.56,105.9,NA
2021-2022,Jan,31,UTTAR PRADESH,3176,SHRAVASTI,2578892,194.236829026743,44,136,476.173971659,6119,0,11228,2600085,807818,51428,21129,1244,175.32437,5701.820997659,58050,75647,96759,162419,4841,170938,270995,17347,5050.322656,950906,60,80.4,67.05,102.85,NA
2021-2022,Jan,31,UTTAR PRADESH,3182,HAPUR,227854,202.116016381892,38,4,32.282054735,356,7,1126,227080,110994,4922,124,8,2.47468,493.721784735,5896,6444,10878,12181,302,20244,22777,1482,458.96505,88403,22,24.96,40.83,102.13,NA
2021-2022,Feb,31,UTTAR PRADESH,3109,BIJNOR,4000746,199.864527625676,26,285,2944.55549354601,15487,4,16547,4048643,1630110,129486,11297,736,464.81692,11501.173620746,153166,191209,199705,303484,5207,304334,444712,32034,8091.8012072,1104690,34,60.12,59.71,103.97,NA
2021-2022,Feb,31,UTTAR PRADESH,3118,ALIGARH,3294897,201.788180992372,29,226,1378.56348678,4251,2,22926,3324560,842890,55152,4743,305,196.62989,8283.76252678,114404,129398,160328,210480,2966,295251,382147,27177,6708.56915,742879,23,81.92,83.39,100.73,NA
2021-2022,Feb,31,UTTAR PRADESH,3119,MATHURA,2939926,197.843933423346,37,85,3387.668001585,5928,12,17588,2946258,828584,51665,5622,439,214.52803,9431.188747585,77666,100328,103872,161184,4251,206108,316906,23516,5828.992716,989600,12,54.06,56.54,104.24,NA
2021-2022,Feb,31,UTTAR PRADESH,3125,BAREILLY,4546431,199.587591909915,33,778,3030.112849894,8188,0,25559,4671694,966814,71905,4806,231,653.37626,13007.610665894,141299,174552,215811,326504,5800,345787,499420,33747,9324.121556,971933,38,57.7,60.07,101.71,NA
2021-2022,Feb,31,UTTAR PRADESH,3127,SHAHJAHANPUR,3935070,198.50157628173,33,290,2865.73138076,13249,1,20305,4030041,1063395,84491,2761,192,554.94605,11420.37234056,120080,145817,199888,294693,4486,395057,559423,33554,7999.6949098,863042,50,50.03,36.79,110.24,NA
2021-2022,Feb,31,UTTAR PRADESH,3138,JALAUN,6009061,194.67388995303,49,404,5287.224639337,10021,1,26746,6343146,1961823,99862,6574,434,395.9201,18031.593802937,128335,190280,164310,295609,11462,271893,519271,36767,12348.4490636,2241284,48,55.46,54.23,101.12,NA
2021-2022,Feb,31,UTTAR PRADESH,3145,PRAYAGRAJ,7251395,196.398919919531,43,327,4241.857027041,30206,23,75146,7516477,3718384,221641,7299,338,714.97888,19719.115551041,172993,232223,296380,460593,7926,576728,839054,105352,14762.279644,3405442,76,67.86,36.69,103.1,NA
2021-2022,Feb,31,UTTAR PRADESH,3146,BAHRAICH,9917227,197.379186561617,50,164,5210.745036893,36323,2,23620,10329338,1662680,81221,85297,3389,795.19019,26393.898548493,202639,248844,321007,461280,22884,665438,883624,59943,20387.9633216,4194614,81,62.1,43.6,100.26,NA
2021-2022,Feb,31,UTTAR PRADESH,3161,VARANASI,2176854,199.888025118381,34,151,1076.633936661,7189,1,21949,2261133,892473,65562,15594,914,292.76624,5889.134275661,65462,86601,103699,179084,2019,206866,320277,29138,4519.734099,1072723,59,56.38,35.38,102.11,NA
2021-2022,Feb,31,UTTAR PRADESH,3170,KAUSHAMBI,2493666,193.23532228505,42,149,2134.989431869,12966,39,19669,2633833,1210741,79873,753,80,217.99734,7442.482457869,62686,79436,104495,159304,4510,228093,346100,32635,5089.495686,1169239,74,67.83,50.4,98.92,NA
2021-2022,Feb,31,UTTAR PRADESH,3181,AMETHI,4928843,198.765179259225,47,123,4762.510311181,26364,0,28491,5072096,1391965,73920,13888,687,358.57723,15202.648247781,106287,135443,168272,254199,8255,314250,446396,54855,10081.5607066,1848572,64,54.29,38.45,101.96,NA
2021-2022,Feb,31,UTTAR PRADESH,3182,HAPUR,233615,202.708911690409,38,4,32.282054735,368,7,1114,230394,111596,4922,124,8,2.47468,501.785904735,5961,6526,10878,12181,305,20245,22779,1482,467.02917,89767,22,25.19,40.86,102.17,NA
2021-2022,March,31,UTTAR PRADESH,3114,MUZAFFARNAGAR,1224877,202.52624300252,42,40,542.984477832,5126,0,3190,1203469,373923,18273,1201,120,52.52319,3032.848219232,28299,30799,49164,57816,2757,129714,154622,8316,2437.3405514,410056,22,64.97,68.08,104.03,NA
2021-2022,March,31,UTTAR PRADESH,3140,LALITPUR,4755365,202.437825994711,49,178,2064.137836333,3813,0,28927,4831175,1177771,62769,525467,19993,338.48736,12182.750836333,97518,147957,143665,259967,20471,209524,374788,32740,9780.12564,1948785,62,66.43,50.74,101.67,NA
2021-2022,March,31,UTTAR PRADESH,3145,PRAYAGRAJ,7637256,202.566413743656,44,336,4336.211807041,38029,23,68297,7856541,3877056,221646,7571,338,907.65116,21158.576315041,175899,236553,296387,460601,9180,576040,836332,106326,15914.713348,3554234,75,65.54,35.96,103.18,NA
2021-2022,March,31,UTTAR PRADESH,3146,BAHRAICH,10422074,202.925996202006,52,166,5264.012596893,41670,2,18463,10812024,1742433,81221,88497,3389,971.05303,28175.473038493,204243,251605,321007,461280,31815,659375,874001,60133,21940.4074116,4379726,81,59.94,42.85,100.32,NA
2021-2022,March,31,UTTAR PRADESH,3149,AYODHYA,4376609,204.696899875707,41,149,2858.271735699,16356,28,17903,4587558,1768193,109718,7553,495,664.29699,12913.157731699,110304,129724,186598,291986,8860,303926,444974,34259,9390.589006,1882699,59,64.15,52.3,101.6,NA
2021-2022,March,31,UTTAR PRADESH,3151,SIDDHARTH NAGAR,8622230,199.068927039498,43,153,14113.363890476,14763,0,34408,9061396,1683044,75625,7639,343,894.44203,33046.229712476,206849,230626,307925,384135,17340,505438,623476,49171,18038.423792,4540815,41,44.81,50.14,100.56,NA
2021-2022,March,31,UTTAR PRADESH,3155,DEORIA,4438906,199.993661819209,42,98,1577.552587625,7935,0,27269,4378859,1013395,48448,118303,5593,727.75404,11062.747087625,103835,112115,163752,194595,6282,302887,355755,35204,8757.44046,1565655,39,64.57,60.09,100.12,NA
2021-2022,March,31,UTTAR PRADESH,3156,MAU,4304319,204.855741736875,39,303,1970.27477497701,15336,5,17846,4300885,1350168,79896,33042,1900,559.04439,11339.929032977,110147,127878,203853,270241,5322,336130,429795,33182,8810.609868,2153654,60,74.35,54.2,102.9,NA
2021-2022,March,31,UTTAR PRADESH,3160,GHAZIPUR,6194328,201.520457481637,36,199,2230.38649117,19796,1,38430,6006099,1601161,110379,51431,2953,800.39329,15134.29796277,165664,195733,276878,407436,4614,533264,749668,58226,12103.5181816,2467193,65,62.97,45.85,110.7,NA
2021-2022,March,31,UTTAR PRADESH,3163,SONBHADRA,5893134,203.63439729646,43,298,2686.482293981,18034,1,25515,6080029,1907191,118631,1832020,107689,532.18945,15599.702153581,139086,200463,215863,382447,11706,366008,686535,43549,12381.0304096,3036066,74,83.75,62.75,100.54,NA
2021-2022,March,31,UTTAR PRADESH,3165,BAGHPAT,74659,204.15505414278,29,4,10.73509202,207,1,1459,81636,23513,2880,263,19,5.15185,182.55096202,2775,3164,6514,9271,58,35843,48972,1666,166.66402,20874,10,38.06,60.2,122.95,NA
2021-2022,March,31,UTTAR PRADESH,3167,AMROHA,3119659,204.634091590818,33,145,1329.842338756,9868,3,8458,2999733,751646,52878,1020,86,405.58438,7873.903093456,88261,109460,122915,192001,5093,183404,277555,18326,6138.4763747,651358,22,67.14,65.45,100.53,NA
2021-2022,March,31,UTTAR PRADESH,3168,KANNAUJ,2319451,204.198846595421,35,159,724.951195940001,12384,0,14063,2282044,762902,53587,1092,65,332.38977,5717.24849274,64863,79323,100506,142493,3963,197123,263918,26447,4659.9075268,538912,47,69.79,49.66,106.19,NA
2021-2022,March,31,UTTAR PRADESH,3170,KAUSHAMBI,2643935,199.669603662663,42,150,2163.150321869,15373,39,17352,2711251,1246065,79873,788,80,284.29381,7860.988257869,63117,80229,104495,159304,5656,226537,342034,32725,5413.544126,1202772,74,67.76,50.82,98.98,NA
2021-2022,March,31,UTTAR PRADESH,3177,CHITRAKOOT,3439325,202.841545048916,48,91,1324.977277207,9251,0,19827,3464201,1602612,93789,868,32,285.21087,8637.026979207,72068,109108,114149,213654,7608,173172,315980,29078,7026.838832,1509052,68,51.42,42.06,100.83,NA
2021-2022,March,31,UTTAR PRADESH,3184,SAMBHAL,2768495,200.494745356442,35,249,710.676469636,4632,114,18533,2871936,842336,49436,2147,99,420.64726,6889.404499636,81668,96204,112432,154689,3742,229332,299729,23165,5758.08077,768568,31,65.91,61.23,102.18,NA
